@RELATION student_dataset

@ATTRIBUTE study_hours NUMERIC
@ATTRIBUTE attendance NUMERIC
@ATTRIBUTE passed NUMERIC

@DATA
6.0,85.0,1.0
7.1,57.0,1.0
5.5,68.0,1.0
3.7,100.0,1.0
2.9,96.0,1.0
9.0,68.0,1.0
6.5,91.0,1.0
5.9,98.0,1.0
7.9,67.0,1.0
7.8,99.0,1.0
6.4,62.0,1.0
3.1,87.0,1.0
8.3,100.0,1.0
0.3,62.0,0.0
4.6,98.0,1.0
9.2,50.0,1.0
8.2,67.0,1.0
9.5,87.0,1.0
4.4,54.0,0.0
0.2,94.0,0.0
4.4,92.0,1.0
4.2,55.0,0.0
0.1,91.0,0.0
9.2,69.0,1.0
7.1,95.0,1.0
9.9,50.0,1.0
5.4,56.0,1.0
6.1,87.0,1.0
7.7,80.0,1.0
5.2,50.0,0.0
7.7,98.0,1.0
4.3,85.0,1.0
2.9,59.0,0.0
5.3,86.0,1.0
6.2,60.0,1.0
6.1,100.0,1.0
5.3,84.0,1.0
5.6,83.0,1.0
5.7,80.0,1.0
10.0,92.0,1.0
4.9,89.0,1.0
3.6,73.0,1.0
4.3,73.0,1.0
8.4,86.0,1.0
9.0,51.0,1.0
2.4,51.0,0.0
1.3,94.0,0.0
4.5,90.0,1.0
5.8,61.0,1.0
0.1,55.0,0.0
8.5,98.0,1.0
3.7,58.0,0.0
7.8,73.0,1.0
5.1,57.0,1.0
4.9,68.0,0.0
6.7,58.0,1.0
3.0,88.0,0.0
7.8,56.0,1.0
6.7,91.0,1.0
1.4,55.0,0.0
7.1,75.0,1.0
4.4,61.0,0.0
1.4,80.0,0.0
5.1,54.0,1.0
0.5,95.0,0.0
7.2,73.0,1.0
9.2,56.0,1.0
3.5,68.0,0.0
4.9,52.0,0.0
4.4,82.0,1.0
0.0,86.0,0.0
1.3,73.0,0.0
8.3,95.0,1.0
0.2,96.0,0.0
0.6,75.0,0.0
9.3,71.0,1.0
2.8,53.0,0.0
1.7,58.0,0.0
8.5,80.0,1.0
5.0,85.0,1.0
3.3,96.0,1.0
0.1,55.0,0.0
5.2,83.0,1.0
1.6,66.0,0.0
2.4,58.0,0.0
0.7,84.0,0.0
0.1,54.0,0.0
7.9,85.0,1.0
7.0,53.0,1.0
1.2,73.0,0.0
6.1,79.0,1.0
9.8,92.0,1.0
3.1,77.0,0.0
7.5,52.0,1.0
2.3,100.0,1.0
0.5,86.0,0.0
2.0,52.0,0.0
0.7,77.0,0.0
3.1,50.0,0.0
9.6,66.0,1.0
0.9,82.0,0.0
7.9,85.0,1.0
7.0,64.0,1.0
1.4,86.0,0.0
4.7,87.0,1.0
5.7,76.0,1.0
1.3,66.0,0.0
9.6,99.0,1.0
4.1,96.0,1.0
9.6,100.0,1.0
9.3,80.0,1.0
8.0,84.0,1.0
2.1,99.0,0.0
0.4,71.0,0.0
1.5,99.0,1.0
6.6,75.0,1.0
6.8,54.0,1.0
8.9,63.0,1.0
4.4,83.0,1.0
3.4,59.0,0.0
5.3,75.0,1.0
9.8,77.0,1.0
7.5,78.0,1.0
5.9,64.0,1.0
8.9,84.0,1.0
2.0,69.0,0.0
3.2,64.0,0.0
9.2,90.0,1.0
4.1,58.0,1.0
0.5,71.0,0.0
4.5,78.0,1.0
7.0,75.0,1.0
4.5,71.0,1.0
0.8,75.0,0.0
2.1,61.0,0.0
5.9,84.0,1.0
9.0,70.0,1.0
0.4,90.0,0.0
7.3,92.0,1.0
1.0,64.0,0.0
9.5,56.0,1.0
7.8,74.0,1.0
6.0,93.0,1.0
1.4,68.0,0.0
6.8,53.0,1.0
1.7,51.0,0.0
7.2,73.0,1.0
3.2,67.0,0.0
6.8,50.0,0.0
6.7,61.0,1.0
9.0,100.0,1.0
3.6,53.0,0.0
1.6,76.0,0.0
0.8,57.0,0.0
2.1,96.0,0.0
9.1,72.0,1.0
6.9,87.0,1.0
4.4,89.0,1.0
0.3,68.0,0.0
9.6,81.0,1.0
7.6,95.0,1.0
8.4,79.0,1.0
5.5,72.0,1.0
6.7,91.0,1.0
9.1,92.0,1.0
0.5,75.0,0.0
9.6,89.0,1.0
9.7,99.0,1.0
2.0,87.0,0.0
0.0,72.0,0.0
9.4,63.0,1.0
0.5,89.0,0.0
0.6,84.0,0.0
6.3,56.0,1.0
9.9,71.0,1.0
6.2,61.0,1.0
3.6,98.0,1.0
9.1,93.0,1.0
3.4,52.0,0.0
3.9,52.0,0.0
4.1,81.0,1.0
9.4,50.0,1.0
0.2,86.0,0.0
9.4,85.0,1.0
0.7,74.0,0.0
4.8,52.0,0.0
10.0,82.0,1.0
6.9,58.0,1.0
6.6,86.0,1.0
3.1,94.0,1.0
8.6,51.0,1.0
3.9,79.0,1.0
7.6,60.0,1.0
3.3,63.0,0.0
6.3,50.0,0.0
4.9,74.0,1.0
2.6,75.0,0.0
2.9,79.0,1.0
2.5,87.0,0.0
6.3,92.0,1.0
7.0,59.0,1.0
7.9,69.0,1.0
8.6,54.0,1.0
7.4,52.0,1.0
0.4,76.0,0.0
3.6,50.0,0.0
7.6,84.0,1.0
9.1,82.0,1.0
2.4,59.0,0.0
0.9,75.0,0.0
2.2,58.0,0.0
9.3,68.0,1.0
9.6,79.0,1.0
7.5,86.0,1.0
7.9,84.0,1.0
3.2,86.0,0.0
0.9,87.0,0.0
7.7,69.0,1.0
4.0,64.0,0.0
4.2,61.0,0.0
8.8,59.0,1.0
3.7,83.0,0.0
0.8,79.0,0.0
8.9,94.0,1.0
1.3,78.0,0.0
0.9,72.0,0.0
2.3,98.0,1.0
0.1,62.0,0.0
7.0,60.0,1.0
6.5,88.0,1.0
0.7,83.0,0.0
5.2,81.0,1.0
6.9,86.0,1.0
4.3,99.0,1.0
5.0,63.0,1.0
3.7,85.0,1.0
0.8,87.0,0.0
5.7,79.0,1.0
1.7,94.0,0.0
3.8,83.0,0.0
7.1,98.0,1.0
9.2,80.0,1.0
7.7,94.0,1.0
8.6,54.0,1.0
9.8,88.0,1.0
5.1,87.0,1.0
9.0,82.0,1.0
3.3,69.0,0.0
6.6,82.0,1.0
1.7,98.0,1.0
1.6,53.0,0.0
5.5,89.0,1.0
5.4,90.0,1.0
1.4,59.0,0.0
2.5,67.0,0.0
4.9,67.0,1.0
2.1,58.0,0.0
7.5,54.0,1.0
9.7,73.0,1.0
6.0,62.0,0.0
6.7,97.0,1.0
7.3,58.0,1.0
6.3,53.0,1.0
9.4,94.0,1.0
2.2,58.0,0.0
7.2,81.0,1.0
8.5,58.0,1.0
2.4,95.0,0.0
0.4,99.0,0.0
5.0,76.0,1.0
8.9,76.0,1.0
4.0,50.0,0.0
3.4,100.0,1.0
2.3,78.0,0.0
4.6,75.0,1.0
1.0,84.0,0.0
1.3,54.0,0.0
6.5,88.0,1.0
4.2,93.0,1.0
4.7,74.0,1.0
0.4,60.0,0.0
7.5,83.0,1.0
1.2,100.0,0.0
2.6,97.0,1.0
8.2,54.0,1.0
3.9,60.0,0.0
5.7,62.0,0.0
4.2,50.0,0.0
0.6,75.0,0.0
8.8,76.0,1.0
4.6,98.0,1.0
3.8,94.0,1.0
9.3,55.0,1.0
5.1,75.0,1.0
3.6,69.0,1.0
2.9,98.0,1.0
3.0,52.0,0.0
9.7,75.0,1.0
6.8,88.0,1.0
7.2,86.0,1.0
3.4,69.0,1.0
6.0,60.0,1.0
1.9,60.0,0.0
1.3,57.0,0.0
3.0,59.0,0.0
2.2,76.0,0.0
9.2,97.0,1.0
9.4,85.0,1.0
2.7,59.0,0.0
6.8,82.0,1.0
8.9,52.0,1.0
7.3,88.0,1.0
1.0,89.0,0.0
1.5,65.0,0.0
9.1,95.0,1.0
6.6,86.0,1.0
2.6,62.0,0.0
3.4,65.0,0.0
7.2,68.0,1.0
9.7,61.0,1.0
6.7,73.0,1.0
2.4,65.0,0.0
9.5,52.0,1.0
0.8,95.0,0.0
8.5,83.0,1.0
4.1,73.0,0.0
3.7,79.0,1.0
9.2,86.0,1.0
5.0,100.0,1.0
4.0,95.0,1.0
7.2,90.0,1.0
9.5,73.0,1.0
4.4,86.0,1.0
9.9,67.0,1.0
3.9,96.0,1.0
7.8,74.0,1.0
4.3,67.0,0.0
0.8,71.0,0.0
3.7,84.0,0.0
5.7,89.0,1.0
5.1,71.0,1.0
7.6,88.0,1.0
3.2,73.0,1.0
3.8,69.0,1.0
1.8,65.0,0.0
4.5,67.0,0.0
2.4,99.0,1.0
9.9,67.0,1.0
3.8,68.0,0.0
10.0,66.0,1.0
5.4,62.0,1.0
7.9,60.0,1.0
8.2,69.0,1.0
8.9,63.0,1.0
4.5,76.0,1.0
6.6,79.0,1.0
1.0,93.0,0.0
0.3,91.0,0.0
5.0,83.0,1.0
9.2,59.0,1.0
0.8,96.0,0.0
4.5,85.0,1.0
3.2,63.0,0.0
8.2,92.0,1.0
7.4,61.0,1.0
8.9,82.0,1.0
2.6,93.0,1.0
8.9,81.0,1.0
1.1,62.0,0.0
9.6,91.0,1.0
6.9,76.0,1.0
8.8,59.0,1.0
9.0,79.0,1.0
1.3,77.0,0.0
6.8,76.0,1.0
1.9,50.0,0.0
2.8,53.0,0.0
8.3,98.0,1.0
7.0,59.0,1.0
9.3,54.0,1.0
9.3,73.0,1.0
6.5,92.0,1.0
0.4,59.0,0.0
8.6,61.0,1.0
0.7,61.0,0.0
4.6,62.0,0.0
4.3,88.0,1.0
2.3,86.0,0.0
7.7,63.0,1.0
5.3,90.0,1.0
4.9,60.0,0.0
2.0,62.0,0.0
6.2,72.0,1.0
5.2,75.0,1.0
9.1,51.0,1.0
6.4,86.0,1.0
8.6,100.0,1.0
3.4,96.0,1.0
9.7,72.0,1.0
9.1,59.0,1.0
1.5,94.0,1.0
2.3,89.0,0.0
8.9,88.0,1.0
1.7,68.0,0.0
8.5,94.0,1.0
7.8,64.0,1.0
2.3,77.0,0.0
5.1,52.0,1.0
4.0,53.0,0.0
9.8,52.0,1.0
1.9,88.0,1.0
7.9,57.0,1.0
8.1,62.0,1.0
0.4,50.0,0.0
1.2,75.0,0.0
3.5,85.0,1.0
8.9,85.0,1.0
6.3,61.0,1.0
9.6,81.0,1.0
4.3,95.0,1.0
5.3,66.0,1.0
4.8,70.0,1.0
7.5,58.0,1.0
2.1,63.0,0.0
1.4,60.0,0.0
0.2,56.0,0.0
2.9,59.0,0.0
5.6,92.0,1.0
1.5,92.0,1.0
8.6,61.0,1.0
4.1,74.0,0.0
8.2,89.0,1.0
2.1,91.0,0.0
9.0,65.0,1.0
7.9,80.0,1.0
0.7,91.0,0.0
5.3,67.0,1.0
6.8,81.0,1.0
1.0,65.0,0.0
4.9,70.0,1.0
8.6,69.0,1.0
6.5,70.0,1.0
0.1,92.0,0.0
2.2,74.0,0.0
4.0,53.0,0.0
7.8,92.0,1.0
2.3,96.0,1.0
6.6,74.0,1.0
3.1,67.0,0.0
0.5,70.0,0.0
5.7,61.0,1.0
6.6,73.0,1.0
4.3,96.0,1.0
0.7,86.0,0.0
3.3,67.0,0.0
5.7,92.0,1.0
5.8,74.0,1.0
9.8,87.0,1.0
4.5,81.0,1.0
8.0,53.0,1.0
8.0,58.0,1.0
2.5,77.0,0.0
6.7,54.0,1.0
8.7,81.0,1.0
1.4,92.0,0.0
1.5,54.0,0.0
5.7,98.0,1.0
9.1,89.0,1.0
4.6,86.0,1.0
4.5,52.0,1.0
9.5,80.0,1.0
0.7,77.0,0.0
8.9,64.0,1.0
8.0,99.0,1.0
1.3,91.0,0.0
6.7,51.0,1.0
9.6,94.0,1.0
9.6,84.0,1.0
4.8,84.0,1.0
3.5,90.0,1.0
9.4,93.0,1.0
9.0,94.0,1.0
2.0,88.0,0.0
6.3,74.0,1.0
3.1,51.0,0.0
6.7,100.0,1.0
6.4,61.0,1.0
1.2,52.0,0.0
1.2,54.0,0.0
8.4,99.0,1.0
4.9,74.0,1.0
9.9,86.0,1.0
4.6,68.0,1.0
0.1,53.0,0.0
1.4,85.0,0.0
4.0,69.0,1.0
6.7,77.0,1.0
4.0,86.0,1.0
5.9,69.0,1.0
4.2,62.0,0.0
8.9,77.0,1.0
2.6,71.0,0.0
0.2,65.0,0.0
3.1,64.0,0.0
2.0,87.0,0.0
9.8,86.0,1.0
6.2,79.0,1.0
0.8,90.0,0.0
6.5,58.0,1.0
7.0,64.0,1.0
2.1,94.0,1.0
5.9,96.0,1.0
1.8,72.0,0.0
1.6,60.0,0.0
4.1,63.0,0.0
3.0,55.0,0.0
6.1,83.0,1.0
8.5,86.0,1.0
6.1,72.0,1.0
4.1,77.0,1.0
3.0,71.0,0.0
8.7,68.0,1.0
3.1,66.0,0.0
7.9,69.0,1.0
1.2,86.0,0.0
5.9,98.0,1.0
2.4,95.0,0.0
2.8,78.0,0.0
2.3,67.0,0.0
2.6,83.0,1.0
1.7,64.0,0.0
5.9,82.0,1.0
1.3,96.0,1.0
7.2,63.0,1.0
6.7,84.0,1.0
7.7,83.0,1.0
8.6,67.0,1.0
2.5,56.0,0.0
10.0,98.0,1.0
4.5,53.0,0.0
1.2,80.0,0.0
4.8,69.0,1.0
3.5,68.0,1.0
7.1,76.0,1.0
3.4,87.0,0.0
8.6,58.0,1.0
2.4,52.0,0.0
2.8,77.0,0.0
3.8,54.0,0.0
7.2,64.0,1.0
0.5,51.0,0.0
9.0,72.0,1.0
1.4,57.0,0.0
7.3,79.0,1.0
8.6,72.0,1.0
7.1,75.0,1.0
3.3,71.0,1.0
6.8,80.0,1.0
5.6,77.0,1.0
9.2,89.0,1.0
9.4,66.0,1.0
5.5,62.0,1.0
7.0,75.0,1.0
2.2,54.0,0.0
9.3,85.0,1.0
0.5,63.0,0.0
8.9,62.0,1.0
1.6,92.0,0.0
0.3,65.0,0.0
3.1,68.0,0.0
2.7,63.0,0.0
1.1,69.0,0.0
6.6,95.0,1.0
4.2,97.0,1.0
7.8,84.0,1.0
0.3,100.0,1.0
3.1,95.0,1.0
5.7,67.0,1.0
7.5,53.0,1.0
8.9,91.0,1.0
6.5,81.0,1.0
8.9,54.0,1.0
2.6,52.0,0.0
2.1,70.0,0.0
1.6,84.0,0.0
9.5,60.0,1.0
8.2,89.0,1.0
4.2,71.0,0.0
4.5,71.0,0.0
2.0,58.0,0.0
9.9,89.0,1.0
0.1,51.0,0.0
3.3,86.0,0.0
2.2,50.0,0.0
0.2,62.0,0.0
4.1,78.0,0.0
7.3,57.0,1.0
7.8,73.0,1.0
4.4,77.0,0.0
7.8,89.0,1.0
3.5,70.0,0.0
9.0,53.0,1.0
2.8,73.0,0.0
0.6,61.0,0.0
7.3,85.0,1.0
8.2,60.0,1.0
0.3,67.0,0.0
0.5,84.0,0.0
4.6,87.0,1.0
0.9,95.0,0.0
9.6,92.0,1.0
2.9,73.0,0.0
4.4,96.0,1.0
9.2,66.0,1.0
4.6,99.0,1.0
8.3,80.0,1.0
6.4,81.0,1.0
8.2,76.0,1.0
6.2,88.0,1.0
9.3,53.0,1.0
3.6,84.0,1.0
5.4,78.0,1.0
7.9,80.0,1.0
1.5,82.0,0.0
1.8,70.0,0.0
0.4,87.0,0.0
3.9,98.0,1.0
2.8,66.0,0.0
7.2,59.0,1.0
4.9,90.0,1.0
4.5,99.0,1.0
7.9,56.0,1.0
0.8,53.0,0.0
5.3,82.0,1.0
2.4,72.0,0.0
4.2,97.0,1.0
0.5,54.0,0.0
8.6,81.0,1.0
6.9,90.0,1.0
6.0,72.0,1.0
5.9,89.0,1.0
2.5,72.0,0.0
6.0,97.0,1.0
4.9,61.0,0.0
1.4,81.0,0.0
7.5,65.0,1.0
5.6,61.0,0.0
0.2,68.0,0.0
1.4,74.0,0.0
3.8,70.0,0.0
5.9,91.0,1.0
8.5,62.0,1.0
7.4,50.0,1.0
8.2,62.0,1.0
2.9,78.0,0.0
3.0,83.0,1.0
5.1,87.0,1.0
0.1,79.0,0.0
8.0,50.0,1.0
6.1,74.0,1.0
6.8,54.0,1.0
7.7,70.0,1.0
7.9,78.0,1.0
2.6,94.0,0.0
4.0,90.0,1.0
1.6,88.0,0.0
4.1,67.0,0.0
4.5,81.0,1.0
3.2,60.0,0.0
9.1,86.0,1.0
0.2,55.0,0.0
3.5,55.0,0.0
8.1,58.0,1.0
6.5,86.0,1.0
1.5,68.0,0.0
0.7,99.0,0.0
2.2,59.0,0.0
3.2,98.0,1.0
4.0,77.0,0.0
4.6,96.0,1.0
6.5,61.0,1.0
7.2,92.0,1.0
0.4,74.0,0.0
3.4,66.0,1.0
5.1,91.0,1.0
3.4,62.0,0.0
7.2,64.0,1.0
5.4,52.0,0.0
2.7,84.0,0.0
7.0,60.0,1.0
8.2,55.0,1.0
8.5,56.0,1.0
7.8,73.0,1.0
5.1,57.0,1.0
5.4,77.0,1.0
4.2,81.0,1.0
3.0,50.0,0.0
7.6,57.0,1.0
3.3,85.0,1.0
0.6,69.0,0.0
7.5,93.0,1.0
0.4,74.0,0.0
5.7,82.0,1.0
4.4,83.0,1.0
2.4,70.0,0.0
3.3,97.0,1.0
6.4,68.0,1.0
7.5,99.0,1.0
6.0,96.0,1.0
2.2,92.0,0.0
1.1,59.0,0.0
8.1,61.0,1.0
1.9,51.0,0.0
6.9,52.0,1.0
1.6,66.0,0.0
2.2,57.0,0.0
7.3,82.0,1.0
7.7,94.0,1.0
0.9,89.0,0.0
1.5,98.0,1.0
5.9,88.0,1.0
2.8,94.0,1.0
1.0,60.0,0.0
7.0,57.0,1.0
0.2,64.0,0.0
4.2,51.0,0.0
7.1,53.0,0.0
3.5,62.0,0.0
5.4,62.0,1.0
4.0,56.0,0.0
3.2,52.0,0.0
8.1,67.0,1.0
8.9,65.0,1.0
7.1,72.0,1.0
6.9,76.0,1.0
1.7,99.0,1.0
7.7,53.0,1.0
4.5,84.0,1.0
1.6,79.0,0.0
9.3,64.0,1.0
8.4,63.0,1.0
6.1,74.0,1.0
2.1,80.0,0.0
9.0,55.0,1.0
3.4,57.0,0.0
9.6,98.0,1.0
1.8,79.0,0.0
2.5,85.0,0.0
9.7,56.0,1.0
9.7,62.0,1.0
6.6,100.0,1.0
2.0,64.0,0.0
1.5,93.0,1.0
8.5,96.0,1.0
3.5,61.0,0.0
7.4,96.0,1.0
5.3,70.0,0.0
4.1,80.0,1.0
3.9,91.0,0.0
4.2,90.0,1.0
8.3,60.0,1.0
6.3,84.0,1.0
1.0,91.0,0.0
2.5,54.0,0.0
1.3,88.0,0.0
9.6,57.0,1.0
9.2,94.0,1.0
3.5,87.0,1.0
5.8,84.0,1.0
2.5,94.0,1.0
3.5,81.0,0.0
7.3,51.0,1.0
7.0,74.0,1.0
7.0,75.0,1.0
3.8,60.0,1.0
8.7,86.0,1.0
1.4,78.0,0.0
3.1,82.0,1.0
5.7,60.0,1.0
3.3,88.0,1.0
6.7,90.0,1.0
0.1,78.0,0.0
8.9,87.0,1.0
0.2,67.0,0.0
4.8,98.0,1.0
4.1,87.0,1.0
0.6,78.0,0.0
6.2,81.0,1.0
5.6,85.0,1.0
4.6,93.0,1.0
2.5,72.0,1.0
8.5,68.0,1.0
2.8,82.0,0.0
8.0,82.0,1.0
1.1,79.0,0.0
2.9,79.0,1.0
9.4,71.0,1.0
4.0,87.0,1.0
8.1,56.0,1.0
2.9,87.0,1.0
0.3,68.0,0.0
0.1,88.0,0.0
6.6,82.0,1.0
8.8,70.0,1.0
1.2,52.0,0.0
4.0,79.0,0.0
4.0,68.0,1.0
6.0,53.0,0.0
8.4,61.0,1.0
5.3,66.0,1.0
5.2,99.0,1.0
0.0,84.0,0.0
5.6,92.0,1.0
3.3,69.0,1.0
5.5,89.0,1.0
7.4,66.0,1.0
5.5,76.0,1.0
0.1,78.0,0.0
9.2,53.0,1.0
2.1,93.0,1.0
7.2,98.0,1.0
1.0,99.0,1.0
3.6,63.0,0.0
9.1,72.0,1.0
2.9,85.0,0.0
7.7,62.0,1.0
9.8,92.0,1.0
4.3,86.0,0.0
5.0,80.0,1.0
6.5,83.0,1.0
1.6,91.0,0.0
0.3,90.0,0.0
4.3,94.0,1.0
0.5,67.0,0.0
3.0,66.0,0.0
6.0,52.0,1.0
4.8,92.0,1.0
9.5,85.0,1.0
8.2,73.0,1.0
3.0,52.0,0.0
1.4,99.0,0.0
1.2,72.0,0.0
6.0,80.0,1.0
3.2,77.0,0.0
1.8,61.0,0.0
6.1,71.0,1.0
2.2,90.0,1.0
6.6,78.0,1.0
2.6,69.0,0.0
9.0,69.0,1.0
2.9,100.0,1.0
3.7,64.0,1.0
4.4,60.0,0.0
8.5,64.0,1.0
2.3,50.0,0.0
8.3,58.0,1.0
3.3,72.0,0.0
1.0,94.0,1.0
0.6,97.0,0.0
3.9,92.0,1.0
9.5,54.0,1.0
2.4,99.0,1.0
1.4,79.0,0.0
1.6,99.0,0.0
5.4,84.0,1.0
6.2,85.0,1.0
7.1,70.0,1.0
3.2,61.0,0.0
6.7,60.0,1.0
1.4,70.0,0.0
4.1,82.0,1.0
4.9,89.0,1.0
4.5,53.0,0.0
9.2,83.0,1.0
0.5,69.0,0.0
0.9,78.0,0.0
3.1,80.0,0.0
7.6,90.0,1.0
3.6,59.0,0.0
4.4,83.0,1.0
1.1,100.0,1.0
1.2,87.0,0.0
7.0,86.0,1.0
2.0,68.0,0.0
2.0,71.0,0.0
4.9,84.0,1.0
2.2,57.0,0.0
2.2,55.0,0.0
6.9,65.0,1.0
5.2,88.0,1.0
4.3,52.0,0.0
4.7,84.0,1.0
8.1,85.0,1.0
3.5,61.0,0.0
5.4,62.0,0.0
2.9,85.0,1.0
1.8,93.0,0.0
3.1,57.0,0.0
6.9,76.0,1.0
8.3,63.0,1.0
7.3,80.0,1.0
0.5,82.0,0.0
8.6,72.0,1.0
6.9,62.0,1.0
2.8,74.0,0.0
0.9,80.0,0.0
7.4,60.0,1.0
8.1,87.0,1.0
9.9,64.0,1.0
8.1,58.0,1.0
6.0,66.0,1.0
6.3,77.0,1.0
9.7,71.0,1.0
6.1,86.0,1.0
7.9,94.0,1.0
1.1,84.0,0.0
5.5,80.0,1.0
5.8,84.0,1.0
8.3,93.0,1.0
1.6,95.0,0.0
5.4,76.0,1.0
2.9,68.0,0.0
6.5,74.0,1.0
7.4,82.0,1.0
3.0,98.0,1.0
7.2,87.0,1.0
4.4,85.0,1.0
8.2,81.0,1.0
6.4,86.0,1.0
7.5,58.0,1.0
7.4,87.0,1.0
1.8,54.0,0.0
7.5,79.0,1.0
6.1,92.0,1.0
8.4,58.0,1.0
5.3,62.0,1.0
6.1,78.0,1.0
4.6,71.0,1.0
5.3,66.0,1.0
8.1,100.0,1.0
7.9,63.0,1.0
5.0,60.0,1.0
9.9,83.0,1.0
0.8,96.0,0.0
6.4,63.0,1.0
5.0,98.0,1.0
8.5,57.0,1.0
5.8,89.0,1.0
8.3,55.0,1.0
9.5,71.0,1.0
0.1,51.0,0.0
6.6,96.0,1.0
6.3,60.0,1.0
4.5,86.0,1.0
3.7,59.0,0.0
8.6,77.0,1.0
2.1,100.0,1.0
0.9,92.0,0.0
7.4,84.0,1.0
7.5,79.0,1.0
7.7,92.0,1.0
2.0,93.0,1.0
0.2,97.0,0.0
1.2,65.0,0.0
0.8,65.0,0.0
1.3,86.0,0.0
3.1,91.0,1.0
3.5,65.0,0.0
0.4,53.0,0.0
3.3,84.0,0.0
8.6,95.0,1.0
0.4,70.0,0.0
8.8,69.0,1.0
7.1,63.0,1.0
0.7,71.0,0.0
5.0,74.0,1.0
1.4,78.0,0.0
2.2,72.0,0.0
7.2,75.0,1.0
2.5,72.0,0.0
8.0,53.0,1.0
6.3,84.0,1.0
9.8,98.0,1.0
0.9,90.0,0.0
4.5,65.0,0.0
6.5,74.0,1.0
2.4,81.0,1.0
1.9,72.0,0.0
1.0,68.0,0.0
3.9,93.0,1.0
0.4,58.0,0.0
9.1,80.0,1.0
1.8,51.0,0.0
5.4,76.0,1.0
3.8,50.0,0.0
9.1,68.0,1.0
5.2,74.0,1.0
2.6,95.0,1.0
0.8,56.0,0.0
10.0,79.0,1.0
6.3,63.0,1.0
5.4,90.0,1.0
4.1,66.0,0.0
9.8,57.0,1.0
1.9,85.0,1.0
0.0,81.0,0.0
0.1,59.0,0.0
4.2,77.0,0.0
9.3,82.0,1.0
2.6,66.0,0.0
4.5,83.0,1.0
2.3,70.0,0.0
9.3,86.0,1.0
5.8,52.0,1.0
5.0,66.0,1.0
6.3,94.0,1.0
5.7,61.0,1.0
5.4,67.0,1.0
5.1,98.0,1.0
8.7,98.0,1.0
1.1,95.0,0.0
8.3,99.0,1.0
5.4,79.0,1.0
8.5,57.0,1.0
2.7,62.0,0.0
6.4,77.0,1.0
9.6,57.0,1.0
7.6,67.0,1.0
2.0,63.0,0.0
5.0,83.0,1.0
5.1,63.0,1.0
4.7,91.0,1.0
9.6,64.0,1.0
2.1,68.0,0.0
4.5,66.0,0.0
2.3,50.0,0.0
0.1,57.0,0.0
1.9,90.0,0.0
9.7,61.0,1.0
1.3,58.0,0.0
2.6,60.0,0.0
9.2,54.0,1.0
8.5,64.0,1.0
6.1,96.0,1.0
3.6,79.0,0.0
0.1,98.0,0.0
0.7,53.0,0.0
6.9,95.0,1.0
1.0,63.0,0.0
2.7,99.0,1.0
8.4,91.0,1.0
0.6,80.0,0.0
3.1,90.0,0.0
1.4,67.0,0.0
9.5,51.0,1.0
7.3,85.0,1.0
1.5,74.0,0.0
8.7,86.0,1.0
2.0,61.0,0.0
0.8,81.0,0.0
7.9,61.0,1.0
0.1,94.0,0.0
6.7,61.0,1.0
1.0,84.0,0.0
0.5,62.0,0.0
3.8,77.0,0.0
6.9,63.0,1.0
4.7,59.0,1.0
4.0,94.0,1.0
1.7,59.0,0.0
0.3,71.0,0.0
3.9,76.0,0.0
0.7,73.0,0.0
4.1,84.0,1.0
0.3,71.0,0.0
4.8,70.0,0.0
0.6,81.0,0.0
1.4,86.0,0.0
0.3,79.0,0.0
6.2,55.0,1.0
7.5,52.0,1.0
4.5,60.0,0.0
1.1,84.0,0.0
5.7,97.0,1.0
4.7,54.0,1.0
3.9,59.0,0.0
1.2,66.0,0.0
8.7,95.0,1.0
7.4,100.0,1.0
10.0,57.0,1.0
1.7,54.0,0.0
8.3,79.0,1.0
3.1,76.0,0.0
9.8,59.0,1.0
7.6,68.0,1.0
1.8,59.0,0.0
6.5,50.0,0.0
3.4,63.0,0.0
2.7,55.0,0.0
9.5,92.0,1.0
5.8,69.0,1.0
8.0,80.0,1.0
3.8,51.0,0.0
6.7,76.0,1.0
6.3,70.0,1.0
2.2,58.0,0.0
4.1,91.0,1.0
6.0,69.0,1.0
0.2,93.0,0.0
2.7,72.0,0.0
5.8,72.0,1.0
3.8,58.0,0.0
1.1,92.0,0.0
3.2,84.0,1.0
9.2,55.0,1.0
8.1,84.0,1.0
9.9,94.0,1.0
7.3,84.0,1.0
2.6,85.0,1.0
7.9,82.0,1.0
1.3,79.0,0.0
10.0,50.0,1.0
5.3,69.0,1.0
2.6,82.0,0.0
4.4,92.0,1.0
9.8,86.0,1.0
5.7,81.0,1.0
6.2,86.0,1.0
0.9,69.0,0.0
0.5,86.0,0.0
9.3,99.0,1.0
3.9,96.0,1.0
1.3,62.0,0.0
9.8,67.0,1.0
2.7,77.0,0.0
4.5,52.0,0.0
1.6,64.0,0.0
9.7,76.0,1.0
2.7,61.0,0.0
7.1,50.0,1.0
0.7,60.0,0.0
7.4,81.0,1.0
8.7,72.0,1.0
0.0,63.0,0.0
0.0,51.0,0.0
5.5,74.0,1.0
7.9,97.0,1.0
4.5,87.0,1.0
6.1,50.0,1.0
5.2,99.0,1.0
10.0,57.0,1.0
1.2,50.0,0.0
5.8,55.0,1.0
5.7,97.0,1.0
1.5,65.0,0.0
6.9,62.0,1.0
7.4,87.0,1.0
9.5,86.0,1.0
7.4,89.0,1.0
3.9,84.0,1.0
